year,id,PAR
2007,17001,0.663064715
2007,17003,0.334939038
2007,17005,0.076745915
2007,17007,0.456863788
2007,17009,0.1
2007,17011,4.152640022
2007,17013,3.377323003
2007,17015,0.1
2007,17017,3.384537944
2007,17019,0.179533609
2007,17021,1.071588805
2007,17023,0.214455618
2007,17025,0.1
2007,17027,0.047442994
2007,17029,6.628815614
2007,17031,3.509128228
2007,17033,0.023219346
2007,17035,2.785518234
2007,17039,2.569451194
2007,17041,3.048745622
2007,17043,2.775190635
2007,17045,4.258465689
2007,17047,0.112693574
2007,17049,8.374056215
2007,17051,2.519034826
2007,17053,3.571972116
2007,17055,0.061106037
2007,17057,0.291261872
2007,17059,2.361864014
2007,17061,5.64685515
2007,17063,6.445506635
2007,17065,0.039455566
2007,17067,0.01298982
2007,17069,2.893937606
2007,17071,3.774481299
2007,17073,4.177129778
2007,17075,0.578985862
2007,17077,4.538632878
2007,17079,0.1
2007,17081,2.500936139
2007,17083,4.872475531
2007,17085,1.449322247
2007,17087,0.027180254
2007,17089,4.231416972
2007,17091,0.1
2007,17093,4.458219169
2007,17095,2.53533865
2007,17097,3.145189848
2007,17099,2.732063973
2007,17101,6.681811178
2007,17103,5.810198615
2007,17105,7.776037538
2007,17107,4.31197474
2007,17109,2.456917471
2007,17111,4.036124599
2007,17113,2.186106242
2007,17115,3.001202087
2007,17117,0.05578627
2007,17119,0.073953815
2007,17121,0.125126522
2007,17123,6.826066647
2007,17125,3.670442789
2007,17127,7.624601549
2007,17129,6.625276984
2007,17131,5.042449321
2007,17133,1.383106526
2007,17135,5.328412382
2007,17137,0.556795996
2007,17139,2.961194213
2007,17141,0.163478919
2007,17143,4.877978033
2007,17145,1.974905223
2007,17147,0.1
2007,17149,0.914007477
2007,17151,3.730023558
2007,17153,0.454196447
2007,17155,3.525497059
2007,17157,0.661977846
2007,17159,0.036158836
2007,17161,6.536836855
2007,17163,0.103040794
2007,17165,0.411550984
2007,17167,3.543512631
2007,17169,0.879107991
2007,17171,2.750905144
2007,17173,5.6595503
2007,17175,0.830690747
2007,17177,2.125433816
2007,17179,0.1
