year,id,PAR
2018,17001,0.662680153
2018,17003,0.333494904
2018,17005,0.078035795
2018,17007,0.455772384
2018,17009,0.1
2018,17011,4.144759252
2018,17013,3.372786486
2018,17015,0.1
2018,17017,3.381036024
2018,17019,0.177194409
2018,17021,1.07238081
2018,17023,0.211452081
2018,17025,0.1
2018,17027,0.047521403
2018,17029,6.637231114
2018,17031,3.510109125
2018,17033,0.022479445
2018,17035,2.780522413
2018,17037,2.568800128
2018,17039,3.041127516
2018,17041,2.771311763
2018,17043,4.243543128
2018,17045,0.112983917
2018,17047,8.38215572
2018,17049,2.524118833
2018,17051,3.565289712
2018,17053,0.061116628
2018,17055,0.286572333
2018,17057,2.356336092
2018,17059,5.657602336
2018,17061,6.445870608
2018,17063,0.038430039
2018,17065,0.013039531
2018,17067,2.889530891
2018,17069,3.773358842
2018,17071,4.165619264
2018,17073,0.572079284
2018,17075,4.557706259
2018,17077,0.1
2018,17079,2.530528872
2018,17081,4.873179678
2018,17083,1.443560957
2018,17085,0.02723638
2018,17087,4.227366432
2018,17089,0.1
2018,17091,4.451346278
2018,17093,2.530765832
2018,17095,3.1431756
2018,17097,2.731735424
2018,17099,6.694409533
2018,17101,5.793906801
2018,17103,7.787172117
2018,17105,4.327089263
2018,17107,2.454310706
2018,17109,4.041990093
2018,17111,2.184593872
2018,17113,3.01084141
2018,17115,0.055752191
2018,17117,0.074133215
2018,17119,0.12534207
2018,17121,6.810633096
2018,17123,3.669059459
2018,17125,7.632966278
2018,17127,6.622773776
2018,17129,5.026481208
2018,17131,1.373965177
2018,17133,5.320172166
2018,17135,0.550630017
2018,17137,2.97190805
2018,17139,0.16453305
2018,17141,4.869270669
2018,17143,1.987187425
2018,17145,0.1
2018,17147,0.906031599
2018,17149,3.743066719
2018,17151,0.445430894
2018,17153,3.521872234
2018,17155,0.66073196
2018,17157,0.035908556
2018,17159,6.533818909
2018,17161,0.100806357
2018,17163,0.407384665
2018,17165,3.544446693
2018,17167,0.884433639
2018,17169,2.747871637
2018,17171,5.669073068
2018,17173,0.821759107
2018,17175,2.11581207
2018,17177,0.1
2018,17179,0.1
2018,17181,8.252227939
2018,17183,0.671035038
2018,17185,4.431067798
2018,17187,2.017497219
2018,17189,0.612672031
2018,17191,0.615384325
2018,17193,6.489974149
2018,17195,1.004595712
2018,17197,3.824011242
2018,17199,6.709880805
2018,17201,0.1
2018,17203,0.026206941
2018,18001,5.928315419
2018,18003,3.291986464
2018,18005,3.129031301
2018,18007,2.278470109
2018,18009,5.675785005
2018,18011,4.743346027
2018,18013,0.056462758
2018,18015,2.218731372
2018,18017,6.031278395
2018,18019,6.21373198
2018,18021,5.880881778
2018,18023,0.1
2018,18025,2.356850174
2018,18027,2.966058572
2018,18029,7.757007973
2018,18031,3.647155356
2018,18033,2.635854097
2018,18035,6.874021209
2018,18037,6.44927508
2018,18039,0.649116326
2018,18041,2.01221907
2018,18043,0.062567533
2018,18045,7.460643034
2018,18047,6.456984587
2018,18049,5.524069887
2018,18051,5.07323768
2018,18053,7.791451247
2018,18055,2.409248609
2018,18057,3.956291744
2018,18059,5.233654054
2018,18061,0.720548963
2018,18063,3.373113889
2018,18065,3.807375561
2018,18067,1.848184342
2018,18069,1.464848144
2018,18071,0.107051851
2018,18073,2.521204041
2018,18075,2.026746781
2018,18077,6.330081739
2018,18079,7.924844546
2018,18081,2.64222289
2018,18083,0.036743788
2018,18085,0.041576275
2018,18087,3.483955454
2018,18089,1.659793289
2018,18091,0.125785657
2018,18093,2.481789571
2018,18095,3.736737527
2018,18097,9.002552335
2018,18099,4.481003171
2018,18101,0.536120584
2018,18103,4.926888557
2018,18105,0.1
2018,18107,2.954742411
2018,18109,7.344068442
2018,18111,6.70742296
2018,18113,3.521769063
2018,18115,2.924292763
2018,18117,0.529379096
2018,18119,1.067374721
2018,18121,0.1
2018,18123,2.824094308
2018,18125,8.061661347
2018,18127,0.1
2018,18129,5.277206814
2018,18133,2.772697208
2018,18135,8.138697058
2018,18137,0.1
2018,18139,5.87546227
2018,18141,1.082492712
2018,18143,3.077596921
2018,18145,1.200257315
2018,18147,3.556702077
2018,18149,7.530594938
2018,18151,4.114530819
2018,18153,0.904007409
2018,18155,0.945701715
2018,18157,0.256179245
2018,18159,0.1
2018,18161,4.781222809
2018,18163,0.166569548
2018,18165,2.576853799
2018,18167,0.060750767
2018,18169,7.71061909
2018,18171,1.488069816
2018,18173,0.1
2018,18175,2.243719828
2018,18177,0.968829069
2018,18179,1.555389545
2018,18181,4.53503898
2018,18183,3.307042248
2018,19001,0.147802574
2018,19003,0.042342766
2018,19005,1.127033277
2018,19007,4.305247059
2018,19009,5.261982681
2018,19011,0.198404052
2018,19013,0.038731604
2018,19015,0.255119349
2018,19017,0.023282054
2018,19019,0.065767334
2018,19021,2.96272948
2018,19023,7.173092747
2018,19025,4.601863098
2018,19027,3.874481766
2018,19029,3.913246914
2018,19031,0.1
2018,19033,0.031936385
2018,19035,6.666664928
2018,19037,0.203044791
2018,19039,0.083034081
2018,19041,5.060400264
2018,19043,0.134916171
2018,19045,0.074425099
2018,19047,0.1
2018,19049,0.605988968
2018,19051,5.97031659
2018,19053,0.065381674
2018,19055,0.424046638
2018,19057,0.080160683
2018,19059,4.008657549
2018,19061,3.260222242
2018,19063,0.665044225
2018,19065,0.02371716
2018,19067,5.453178494
2018,19069,2.269490112
2018,19071,5.171910354
