year,id,PAR
2009,17001,0.663482014
2009,17003,0.332776169
2009,17005,0.000105003
2009,17007,0.455287661
2009,17009,9.31E-16
2009,17011,4.13408659
2009,17013,3.365983619
2009,17015,9.31E-16
2009,17017,3.380807246
2009,17019,0.177889421
2009,17021,1.074355913
2009,17023,0.210080553
2009,17025,9.31E-16
2009,17027,0.013389844
2009,17029,6.638346393
2009,17031,3.49411627
2009,17033,0.014779342
2009,17035,2.77381792
2009,17037,2.567239924
2009,17039,3.031970449
2009,17041,2.764828595
2009,17043,4.233668933
2009,17045,0.112411693
2009,17047,8.377375764
2009,17051,2.524683483
2009,17053,3.568087525
2009,17055,0.005662547
2009,17057,0.281229083
2009,17059,2.357717856
2009,17061,5.660662222
2009,17063,6.437015484
2009,17065,0.038009916
2009,17069,0.013014507
2009,17071,2.884816019
2009,17073,3.772443768
2009,17075,4.153905681
2009,17077,0.564968183
2009,17079,4.549729066
2009,17081,9.31E-16
2009,17083,2.51007604
2009,17085,4.866983465
2009,17087,1.443035645
2009,17089,0.015639933
2009,17091,4.223098501
2009,17093,9.31E-16
2009,17095,4.453625197
2009,17097,2.524217824
2009,17099,3.139512613
2009,17101,2.734055737
2009,17103,6.69325709
2009,17105,5.787524775
2009,17107,7.770999944
2009,17109,4.326857529
2009,17111,2.452048976
2009,17113,4.034719665
2009,17115,2.179149482
2009,17117,2.996248052
2009,17119,0.000982281
2009,17121,0.07305587
2009,17123,0.124146568
2009,17125,6.813237896
2009,17127,3.671079422
2009,17129,7.612860326
2009,17131,6.618852433
2009,17133,5.023014007
2009,17135,1.370525267
2009,17137,5.310980425
2009,17139,0.545894473
2009,17141,2.957796546
2009,17143,0.16422083
2009,17145,4.858159387
2009,17147,1.970621136
2009,17149,9.31E-16
2009,17151,0.902334487
2009,17153,3.733742388
2009,17155,0.447061683
2009,17157,3.521465362
2009,17159,0.65577485
2009,17161,0.005917205
2009,17163,6.521917827
2009,17165,0.100082447
2009,17167,0.403594318
2009,17169,3.539064047
2009,17171,0.879927656
2009,17173,2.741381483
2009,17175,5.664710143
2009,17177,0.812608803
2009,17179,2.108918027
2009,17181,9.31E-16
2009,17183,9.31E-16
2009,17185,8.244675999
2009,17187,0.667381824
2009,17189,4.434104853
2009,17191,2.019819547
2009,17193,0.609094475
2009,17195,0.612765673
2009,17197,6.47164874
2009,17199,1.002242662
2009,17201,3.822577606
2009,17203,6.711815664
2009,18001,9.31E-16
2009,18003,0.026300795
2009,18005,5.924512387
2009,18007,3.279412367
2009,18009,3.110210354
2009,18011,2.265303973
2009,18013,5.495932276
2009,18015,4.738932449
2009,18017,0.002548776
2009,18019,2.214931649
2009,18021,6.040561869
2009,18023,6.213359104
2009,18029,5.876211087
2009,18031,9.31E-16
2009,18033,2.358012471
2009,18035,2.963649743
2009,18037,7.746209061
2009,18039,3.643158701
2009,18041,2.630783383
2009,18043,6.864694877
2009,18045,6.441124564
2009,18047,0.64422528
2009,18049,2.003636834
2009,18051,0.000480717
2009,18053,7.453831217
2009,18055,6.452651793
2009,18057,5.511647157
2009,18059,5.06813981
2009,18061,7.783772019
2009,18063,2.412833022
2009,18065,3.951404917
2009,18067,5.236691454
2009,18069,0.721018792
2009,18071,3.365751504
2009,18073,3.803312265
2009,18075,1.843125184
2009,18077,1.456238344
2009,18079,0.106801158
2009,18081,2.524064547
2009,18083,2.023652251
2009,18087,6.333117641
2009,18089,7.929029159
2009,18091,2.636750664
2009,18095,0.026810814
2009,18097,0.004357276
2009,18099,3.411901497
2009,18101,1.655042608
2009,18103,0.124691477
2009,18105,2.478894877
2009,18107,3.731924534
2009,18109,8.992621168
2009,18111,4.395487634
2009,18113,0.535429166
2009,18115,4.91631761
2009,18117,9.31E-16
2009,18121,2.95560014
2009,18123,7.337369999
2009,18125,6.709154664
2009,18127,3.522984421
2009,18129,2.923247306
2009,18131,0.529058066
2009,18133,1.063882918
2009,18135,9.31E-16
2009,18137,2.820868655
2009,18139,8.05749836
2009,18141,9.31E-16
2009,18143,5.26791558
2009,18145,2.774443004
2009,18147,8.128377715
2009,18149,9.31E-16
2009,18151,5.875144579
2009,18153,1.080009506
2009,18155,3.077354567
2009,18157,1.199691681
2009,18159,3.551625496
2009,18161,7.524255067
2009,18163,4.103754763
2009,18165,0.904621164
2009,18167,0.938559018
2009,18169,0.255329833
2009,18171,9.31E-16
2009,18173,4.785721401
2009,18175,0.166488714
2009,18177,2.560253245
2009,18179,0.060083131
2009,18181,7.704579784
2009,18183,1.477913035
2009,19001,9.31E-16
2009,19003,2.238991201
2009,19005,0.970199109
2009,19007,1.546452592
2009,19009,4.532265882
2009,19011,3.304482876
2009,19013,0.147146846
2009,19015,0.041864897
2009,19017,1.121363434
2009,19019,4.294508638
2009,19021,5.263305388
2009,19023,0.197991755
2009,19025,0.001708867
2009,19027,0.254806584
2009,19029,0.000824587
2009,19031,0.000232033
2009,19033,2.959639564
2009,19035,7.175663428
2009,19037,4.598871768
2009,19039,3.868781507
2009,19041,3.912706101
2009,19043,9.31E-16
2009,19045,0.016659995
2009,19047,6.675917369
2009,19049,0.201418295
2009,19051,0.000476872
2009,19053,5.011003973
2009,19055,0.133004736
2009,19057,0.000133132
2009,19059,9.31E-16
2009,19063,0.604686856
2009,19065,5.970157741
2009,19067,0.064605537
2009,19069,0.420764234
2009,19071,0.079914086
2009,19073,3.999462862
2009,19075,3.255126844
2009,19077,0.661796157
2009,19079,0.019310698
2009,19081,5.508023338
2009,19083,2.268934094
2009,19085,5.161178889
2009,19087,3.334681921
2009,19089,5.185157692
2009,19091,3.466163841
2009,19093,1.61986948
2009,19095,0.074790939
2009,19097,7.646369005
2009,19099,9.31E-16
2009,19101,2.525442513
2009,19103,9.31E-16
2009,19105,0.049134839
2009,19107,0.023177142
2009,19109,1.693258504
2009,19113,1.145499932
2009,19115,2.412287567
2009,19117,5.654133414
