year,id,PAR
2014,17001,0.659433415
2014,17003,0.333763174
2014,17005,0.00010932
2014,17007,0.456553863
2014,17009,9.31E-16
2014,17011,4.154378091
2014,17013,3.372513982
2014,17015,9.31E-16
2014,17017,3.36842836
2014,17019,0.174626072
2014,17021,1.071518931
2014,17023,0.210818233
2014,17025,9.31E-16
2014,17027,0.013234297
2014,17029,6.63098288
2014,17031,3.510393271
2014,17033,0.01508939
2014,17035,2.788219795
2014,17037,2.566494528
2014,17039,3.051838907
2014,17041,2.771579958
2014,17043,4.249139642
2014,17045,0.112912912
2014,17047,8.379682051
2014,17049,2.52151125
2014,17051,3.576407913
2014,17053,0.005570138
2014,17055,0.281613715
2014,17057,2.343776097
2014,17059,5.660237052
2014,17061,6.442779003
2014,17063,0.038235408
2014,17065,0.012970519
2014,17067,2.888373711
2014,17069,3.779658373
2014,17071,4.174174454
2014,17073,0.561920424
2014,17075,4.544095046
2014,17077,9.31E-16
2014,17079,2.537195676
2014,17081,4.878254959
2014,17083,1.441850644
2014,17085,0.015589104
2014,17087,4.225030815
2014,17089,9.31E-16
2014,17091,4.440991489
2014,17093,2.530920779
2014,17095,3.139292458
2014,17097,2.734762414
2014,17099,6.683335749
2014,17101,5.804764976
2014,17103,7.792890544
2014,17105,4.318648422
2014,17107,2.461140489
2014,17109,4.048120912
2014,17111,2.184013538
2014,17113,3.009042343
2014,17115,0.00099213
2014,17117,0.073937961
2014,17119,0.125594097
2014,17121,6.818632956
2014,17123,3.672340976
2014,17125,7.628099711
2014,17127,6.625312247
2014,17129,5.033579677
2014,17131,1.377095274
2014,17133,5.318819547
2014,17135,0.548728865
2014,17137,2.974663129
2014,17139,0.16340969
2014,17141,4.869709244
2014,17143,1.978895273
2014,17145,9.31E-16
2014,17147,0.907146059
2014,17149,3.730404235
2014,17151,0.44447666
2014,17153,3.523260221
2014,17155,0.652447099
2014,17157,0.006008516
2014,17159,6.544707686
2014,17161,0.100566396
2014,17163,0.403565733
2014,17165,3.528627098
2014,17167,0.875542694
2014,17169,2.747363098
2014,17171,5.66811377
2014,17173,0.816383509
2014,17175,2.121404916
2014,17177,9.31E-16
2014,17179,9.31E-16
2014,17181,8.251831195
2014,17183,0.663188902
2014,17185,4.429417632
2014,17187,2.019342883
2014,17189,0.602883474
2014,17191,0.614860022
2014,17193,6.488864152
2014,17195,1.006299871
2014,17197,3.827395698
2014,17199,6.715325693
2014,17201,9.31E-16
2014,17203,0.025827725
2014,18001,5.935881034
2014,18003,3.293749099
2014,18005,3.131984176
2014,18007,2.273064755
2014,18009,5.597135918
2014,18011,4.752569839
2014,18013,0.002634618
2014,18015,2.21986311
2014,18017,6.048783381
2014,18019,6.217085026
2014,18021,5.88413726
2014,18023,9.31E-16
2014,18025,2.35665075
2014,18027,2.96165238
2014,18029,7.75412215
2014,18031,3.642593672
2014,18033,2.634776485
2014,18035,6.877461973
2014,18037,6.454039896
2014,18039,0.647697055
2014,18041,2.007359667
2014,18043,0.000469412
2014,18045,7.462658785
2014,18047,6.461414463
2014,18049,5.525728965
2014,18051,5.091654514
2014,18053,7.794185035
2014,18055,2.400125208
2014,18057,3.960144418
2014,18059,5.243329772
2014,18061,0.721345355
2014,18063,3.365200066
2014,18065,3.817324538
2014,18067,1.852716944
2014,18069,1.458253669
2014,18071,0.106756438
2014,18073,2.518625843
2014,18075,2.022315268
2014,18077,6.334756378
2014,18079,7.930421568
2014,18081,2.6384787
2014,18083,0.02684046
2014,18085,0.00463037
2014,18087,3.4257242
2014,18089,1.650167518
2014,18091,0.123439964
2014,18093,2.477338722
2014,18095,3.747460203
2014,18097,9.005102842
2014,18099,4.467046746
2014,18101,0.532942824
2014,18103,4.92681648
2014,18105,9.31E-16
2014,18107,2.958283838
2014,18109,7.346477958
2014,18111,6.709771508
2014,18113,3.52648076
2014,18115,2.921272223
2014,18117,0.52468122
2014,18119,1.062774298
2014,18121,9.31E-16
2014,18123,2.832263717
2014,18125,8.07324967
2014,18127,9.31E-16
2014,18129,5.283726389
2014,18131,2.755141335
2014,18133,8.139042722
2014,18135,9.31E-16
2014,18137,5.875735207
2014,18139,1.075732941
2014,18141,3.084759771
2014,18143,1.200345896
2014,18145,3.552147821
2014,18147,7.535351862
2014,18149,4.104162682
2014,18151,0.904116691
2014,18153,0.940163574
2014,18155,0.254559715
2014,18157,9.31E-16
