year,id,PAR
2008,17001,0.663969556
2008,17003,0.335730631
2008,17005,0.075446187
2008,17007,0.457819548
2008,17009,0.1
2008,17011,4.161947955
2008,17013,3.379940629
2008,17015,0.1
2008,17017,3.390287755
2008,17019,0.183841449
2008,17021,1.072168758
2008,17023,0.218047181
2008,17025,0.1
2008,17027,0.047480638
2008,17029,6.630888957
2008,17031,3.522258206
2008,17033,0.023640356
2008,17035,2.789727628
2008,17037,2.570674161
2008,17039,3.049996902
2008,17041,2.777598629
2008,17043,4.258110069
2008,17045,0.113444941
2008,17047,8.385953912
2008,17049,2.516615384
2008,17051,3.581319461
2008,17053,0.06110916
2008,17055,0.295901781
2008,17057,2.367936416
2008,17059,5.650346267
2008,17061,6.44625459
2008,17063,0.041703587
2008,17065,0.013136748
2008,17067,2.89446257
2008,17069,3.773125764
2008,17071,4.18612412
2008,17073,0.582185711
2008,17075,4.542084611
2008,17077,0.1
2008,17079,2.50290675
2008,17081,4.881324175
2008,17083,1.447529003
2008,17085,0.027377712
2008,17087,4.228062481
2008,17089,0.1
2008,17091,4.461617207
2008,17093,2.538869598
2008,17095,3.150592586
2008,17097,2.734229236
2008,17099,6.673445465
2008,17101,5.807354305
2008,17103,7.794581357
2008,17105,4.307276789
2008,17107,2.462279549
2008,17109,4.045438049
2008,17111,2.189754764
2008,17113,3.020161148
2008,17115,0.05458583
2008,17117,0.07525289
2008,17119,0.126697623
2008,17121,6.824868299
2008,17123,3.66964941
2008,17125,7.611283685
2008,17127,6.628109204
2008,17129,5.043042652
2008,17131,1.384569365
2008,17133,5.337347225
2008,17135,0.561342168
2008,17137,2.980931562
2008,17139,0.164047684
2008,17141,4.881304365
2008,17143,1.990804291
2008,17145,0.1
2008,17147,0.916813333
2008,17149,3.726667549
2008,17151,0.454741745
2008,17153,3.527134098
2008,17155,0.675906296
2008,17157,0.036734114
2008,17159,6.553369862
2008,17161,0.106028054
2008,17163,0.420413786
2008,17165,3.552336279
2008,17167,0.887593312
2008,17169,2.755589779
2008,17171,5.661747597
2008,17173,0.834376439
2008,17175,2.11759789
2008,17177,0.1
2008,17179,0.1
2008,17181,8.240363457
2008,17183,0.680581631
2008,17185,4.417560357
2008,17187,2.019072711
2008,17189,0.638553839
2008,17191,0.617931799
2008,17193,6.479239227
2008,17195,1.01829092
2008,17197,3.822009294
2008,17199,6.709816095
2008,17201,0.1
2008,17203,0.026594379
2008,18001,5.943859137
2008,18003,3.294942143
2008,18005,3.134395909
2008,18007,2.287537291
2008,18009,5.531841318
2008,18011,4.739628605
2008,18013,0.056768048
2008,18015,2.228032518
2008,18017,6.073991039
2008,18019,6.208028799
2008,18021,5.898517019
2008,18023,0.1
2008,18025,2.345993452
2008,18027,2.972407295
2008,18029,7.757221256
2008,18031,3.651688457
2008,18033,2.641882282
2008,18035,6.863185866
2008,18037,6.458515699
2008,18039,0.652480433
2008,18041,2.026163072
2008,18043,0.062297667
2008,18045,7.46704706
2008,18047,6.467104711
2008,18049,5.532753353
2008,18051,5.095014566
2008,18053,7.795380621
2008,18055,2.420919285
2008,18057,3.971996154
2008,18059,5.26093591
2008,18061,0.724442343
2008,18063,3.350754814
2008,18065,3.826984692
2008,18067,1.856610364
2008,18069,1.465347682
2008,18071,0.108047229
2008,18073,2.510991063
2008,18075,2.03018968
2008,18077,6.340620001
2008,18079,7.923839365
2008,18081,2.644290134
2008,18083,0.038676962
2008,18085,0.042224324
2008,18087,3.397235601
2008,18089,1.669172787
2008,18091,0.130845912
2008,18093,2.493844497
2008,18095,3.749290004
2008,18097,8.998566077
2008,18099,4.426303068
2008,18101,0.5356958
2008,18103,4.939593303
2008,18105,0.1
2008,18107,2.960401594
2008,18109,7.347581909
2008,18111,6.716271221
2008,18113,3.524239472
2008,18115,2.918244382
2008,18117,0.544962361
2008,18119,1.075577052
2008,18121,0.1
2008,18123,2.827653833
2008,18125,8.05704334
2008,18127,0.1
2008,18129,5.294149218
2008,18131,2.78405316
2008,18133,8.1423161
2008,18135,0.1
2008,18137,5.853267582
2008,18139,1.096380372
2008,18141,3.080932099
2008,18143,1.203970266
2008,18145,3.565517276
2008,18147,7.544432168
2008,18149,4.118075419
2008,18151,0.905392803
2008,18153,0.958749031
2008,18155,0.255799341
2008,18157,0.1
2008,18159,4.806473973
2008,18161,0.167483473
2008,18163,2.582865396
2008,18165,0.064439052
2008,18167,7.719491497
2008,18169,1.49503193
2008,18171,0.1
2008,18173,2.246970154
2008,18175,0.969304988
2008,18177,1.553211503
2008,18179,4.549761247
2008,18181,3.316681053
2008,18183,0.153735267
2008,19001,0.042302854
2008,19003,1.138067773
2008,19005,4.311595754
2008,19007,5.254673537
2008,19009,0.198571576
2008,19011,0.039071277
2008,19013,0.256703002
2008,19015,0.023267747
