year,id,PAR
2017,17001,0.663685302
2017,17003,0.333487717
2017,17005,0.080616781
2017,17007,0.454140187
2017,17009,0.1
2017,17011,4.153523226
2017,17013,3.371225763
2017,17015,0.1
2017,17017,3.369032475
2017,17019,0.172155796
2017,17021,1.075422381
2017,17023,0.209385285
2017,17025,0.1
2017,17027,0.047536535
2017,17029,6.638931293
2017,17031,3.515387475
2017,17033,0.021398737
2017,17035,2.764526145
2017,17037,2.558465894
2017,17039,3.031248089
2017,17041,2.761394451
2017,17043,4.237327142
2017,17045,0.111953812
2017,17047,8.379766731
2017,17049,2.525668238
2017,17051,3.567551613
2017,17053,0.061407398
2017,17055,0.279091271
2017,17057,2.337792231
2017,17059,5.658074955
2017,17061,6.435321442
2017,17063,0.037339696
2017,17065,0.012871519
2017,17067,2.884896586
2017,17069,3.774955728
2017,17071,4.179519928
2017,17073,0.556963395
2017,17075,4.550769853
2017,17077,0.1
2017,17079,2.510707367
2017,17081,4.875252659
2017,17083,1.447809153
2017,17085,0.02716666
2017,17087,4.22330504
2017,17089,0.1
2017,17091,4.447098515
2017,17093,2.529209656
2017,17095,3.128717431
2017,17097,2.735734391
2017,17099,6.702199596
2017,17101,5.791744664
2017,17103,7.79281633
2017,17105,4.334966784
2017,17107,2.440330714
2017,17109,4.041259335
2017,17111,2.177157838
2017,17113,3.009649386
2017,17115,0.055747999
2017,17117,0.073902559
2017,17119,0.124835727
2017,17121,6.814752091
2017,17123,3.673394918
2017,17125,7.622703455
2017,17127,6.62877346
2017,17129,5.033086298
2017,17131,1.366422567
2017,17133,5.306394003
2017,17135,0.54104922
2017,17137,2.971662715
2017,17139,0.160634171
2017,17141,4.863224455
2017,17143,1.977839666
2017,17145,0.1
2017,17147,0.897580139
2017,17149,3.740540996
2017,17151,0.454687705
2017,17153,3.518462025
2017,17155,0.653631543
2017,17157,0.03561236
2017,17159,6.5386632
2017,17161,0.099404748
2017,17163,0.403849108
2017,17165,3.525781482
2017,17167,0.871951186
2017,17169,2.746188213
2017,17171,5.665940764
2017,17173,0.807974977
2017,17175,2.102187993
2017,17177,0.1
2017,17179,0.1
2017,17181,8.249029839
2017,17183,0.662750066
2017,17185,4.426654836
2017,17187,2.020600858
2017,17189,0.604793613
2017,17191,0.615154826
2017,17193,6.486887334
2017,17195,0.999895026
2017,17197,3.828226331
2017,17199,6.701207075
2017,17201,0.1
2017,17203,0.024938577
2017,18001,5.92608865
2017,18003,3.27600293
2017,18005,3.118602169
2017,18007,2.27280508
2017,18009,5.523001672
2017,18011,4.744194583
2017,18013,0.056234548
2017,18015,2.214729076
